date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:04:05	167611/167611	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Jan%202020%2012:04:08%20GMT	https://www.eazydiner.com/kolkata/restaurants/flame-n-grill	C:/Users/Ashfahan/OneDrive/Desktop/www.eazydiner.com/www.eazydiner.com/www.eazydiner.com/kolkata/restaurants/flame-n-grill.html	(from https://www.eazydiner.com/kolkata)
17:04:06	167472/167472	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Jan%202020%2012:04:08%20GMT	https://www.eazydiner.com/kolkata/restaurants/cafe-mezzuna-kolkata	C:/Users/Ashfahan/OneDrive/Desktop/www.eazydiner.com/www.eazydiner.com/www.eazydiner.com/kolkata/restaurants/cafe-mezzuna-kolkata.html	(from https://www.eazydiner.com/kolkata)
17:04:07	168195/168195	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Jan%202020%2012:04:09%20GMT	https://www.eazydiner.com/kolkata/restaurants/chilis-kolkata	C:/Users/Ashfahan/OneDrive/Desktop/www.eazydiner.com/www.eazydiner.com/www.eazydiner.com/kolkata/restaurants/chilis-kolkata.html	(from https://www.eazydiner.com/kolkata)
17:04:07	177247/177247	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Jan%202020%2012:04:10%20GMT	https://www.eazydiner.com/kolkata/restaurants/afraa-kolkata	C:/Users/Ashfahan/OneDrive/Desktop/www.eazydiner.com/www.eazydiner.com/www.eazydiner.com/kolkata/restaurants/afraa-kolkata.html	(from https://www.eazydiner.com/kolkata)
17:04:08	1773/1773	---M-Z	404	error ('Not%20Found')	text/html	date:Fri,%2024%20Jan%202020%2012:04:10%20GMT	https://www.eazydiner.com/events/kolkata	C:/Users/Ashfahan/OneDrive/Desktop/www.eazydiner.com/www.eazydiner.com/www.eazydiner.com/events/kolkata	(from https://www.eazydiner.com/kolkata)
17:04:09	154713/154713	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Jan%202020%2012:04:11%20GMT	https://www.eazydiner.com/dubai/amp	C:/Users/Ashfahan/OneDrive/Desktop/www.eazydiner.com/www.eazydiner.com/www.eazydiner.com/dubai/amp.html	(from https://www.eazydiner.com/dubai)
17:04:10	162581/162581	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Jan%202020%2012:04:12%20GMT	https://www.eazydiner.com/dubai/static/terms-and-conditions-dubai	C:/Users/Ashfahan/OneDrive/Desktop/www.eazydiner.com/www.eazydiner.com/www.eazydiner.com/dubai/static/terms-and-conditions-dubai.html	(from https://www.eazydiner.com/dubai)
17:04:10	142029/142029	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Jan%202020%2012:04:13%20GMT	https://www.eazydiner.com/dubai/static/privacy-policy-dubai	C:/Users/Ashfahan/OneDrive/Desktop/www.eazydiner.com/www.eazydiner.com/www.eazydiner.com/dubai/static/privacy-policy-dubai.html	(from https://www.eazydiner.com/dubai)
17:04:11	135619/135619	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Jan%202020%2012:04:13%20GMT	https://www.eazydiner.com/dubai/hot-deals-offers	C:/Users/Ashfahan/OneDrive/Desktop/www.eazydiner.com/www.eazydiner.com/www.eazydiner.com/dubai/hot-deals-offers.html	(from https://www.eazydiner.com/dubai)
17:04:12	203918/203918	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Jan%202020%2012:04:14%20GMT	https://www.eazydiner.com/destinations/refresh-your-meal-with-pepsi	C:/Users/Ashfahan/OneDrive/Desktop/www.eazydiner.com/www.eazydiner.com/www.eazydiner.com/destinations/refresh-your-meal-with-pepsi.html	(from https://www.eazydiner.com/dubai)
17:04:13	226525/226525	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Jan%202020%2012:04:15%20GMT	https://www.eazydiner.com/restaurants?location=dubai&buckets%5B%5D=eazysave-deals	C:/Users/Ashfahan/OneDrive/Desktop/www.eazydiner.com/www.eazydiner.com/www.eazydiner.com/restaurantsa362.html	(from https://www.eazydiner.com/dubai)
17:04:16	203742/203742	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Jan%202020%2012:04:18%20GMT	https://www.eazydiner.com/destinations/restaurants-serving-the-best-business-lunches	C:/Users/Ashfahan/OneDrive/Desktop/www.eazydiner.com/www.eazydiner.com/www.eazydiner.com/destinations/restaurants-serving-the-best-business-lunches.html	(from https://www.eazydiner.com/dubai)
17:04:16	119507/119507	---M--	200	added ('OK')	image/jpeg	etag:%225df32b7c-7df65%22	https://static.eazydiner.com/resized/1920X400/home%2Fslider%2Fdesktop%2Fdubai_prepaid_web.png	C:/Users/Ashfahan/OneDrive/Desktop/www.eazydiner.com/www.eazydiner.com/static.eazydiner.com/resized/1920X400/home/slider/desktop/dubai_prepaid_web.jpg	(from https://www.eazydiner.com/dubai)
17:04:19	88220/88220	---M--	200	added ('OK')	image/jpeg	etag:%225df6228a-d65a0%22	https://static.eazydiner.com/resized/1920X400/home%2Fslider%2Fdesktop%2Flunch-desktop-banner-dubai.png	C:/Users/Ashfahan/OneDrive/Desktop/www.eazydiner.com/www.eazydiner.com/static.eazydiner.com/resized/1920X400/home/slider/desktop/lunch-desktop-banner-dubai.jpg	(from https://www.eazydiner.com/dubai)
17:04:20	203770/203770	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Jan%202020%2012:04:22%20GMT	https://www.eazydiner.com/destinations/restaurants-serving-shisha-in-dubai	C:/Users/Ashfahan/OneDrive/Desktop/www.eazydiner.com/www.eazydiner.com/www.eazydiner.com/destinations/restaurants-serving-shisha-in-dubai.html	(from https://www.eazydiner.com/dubai)
17:04:21	346348/346348	---M--	200	added ('OK')	image/png	date:Fri,%2003%20Jan%202020%2015:50:01%20GMT	https://static.eazydiner.com/resized/1920X400/home%2Fslider%2Fdesktop%2Fdubai-pepsi-desktop-banner.png	C:/Users/Ashfahan/OneDrive/Desktop/www.eazydiner.com/www.eazydiner.com/static.eazydiner.com/resized/1920X400/home/slider/desktop/dubai-pepsi-desktop-banner.png	(from https://www.eazydiner.com/dubai)
17:04:21	72401/72401	---M--	200	added ('OK')	image/jpeg	etag:%225e185e2b-3ebb6%22	https://static.eazydiner.com/resized/1920X400/home%2Fslider%2Fdesktop%2Fdubai-shisha-desktop.png	C:/Users/Ashfahan/OneDrive/Desktop/www.eazydiner.com/www.eazydiner.com/static.eazydiner.com/resized/1920X400/home/slider/desktop/dubai-shisha-desktop.jpg	(from https://www.eazydiner.com/dubai)
17:04:21	276943/276943	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Jan%202020%2012:04:24%20GMT	https://www.eazydiner.com/restaurants?location=dubai&prime=prime	C:/Users/Ashfahan/OneDrive/Desktop/www.eazydiner.com/www.eazydiner.com/www.eazydiner.com/restaurantsad67.html	(from https://www.eazydiner.com/dubai)
17:04:22	261942/261942	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Jan%202020%2012:04:25%20GMT	https://www.eazydiner.com/restaurants?location=dubai&buckets[]=fifty-percent-discounts	C:/Users/Ashfahan/OneDrive/Desktop/www.eazydiner.com/www.eazydiner.com/www.eazydiner.com/restaurants85b2.html	(from https://www.eazydiner.com/dubai)
17:04:23	263996/263996	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Jan%202020%2012:04:25%20GMT	https://www.eazydiner.com/restaurants?location=dubai&categories[]=luxury-dining	C:/Users/Ashfahan/OneDrive/Desktop/www.eazydiner.com/www.eazydiner.com/www.eazydiner.com/restaurantsdbb9.html	(from https://www.eazydiner.com/dubai)
17:04:24	225087/225087	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Jan%202020%2012:04:26%20GMT	https://www.eazydiner.com/dubai/nine7one-the-oberoi-business-bay-623121	C:/Users/Ashfahan/OneDrive/Desktop/www.eazydiner.com/www.eazydiner.com/www.eazydiner.com/dubai/nine7one-the-oberoi-business-bay-623121.html	(from https://www.eazydiner.com/dubai)
17:04:25	216752/216752	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Jan%202020%2012:04:27%20GMT	https://www.eazydiner.com/dubai/the-local-fix-grandeur-hotel-dubai-652872	C:/Users/Ashfahan/OneDrive/Desktop/www.eazydiner.com/www.eazydiner.com/www.eazydiner.com/dubai/the-local-fix-grandeur-hotel-dubai-652872.html	(from https://www.eazydiner.com/dubai)
17:04:26	205874/205874	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Jan%202020%2012:04:28%20GMT	https://www.eazydiner.com/dubai/jones-the-grocer-dusit-thani-trade-centre-area-635015	C:/Users/Ashfahan/OneDrive/Desktop/www.eazydiner.com/www.eazydiner.com/www.eazydiner.com/dubai/jones-the-grocer-dusit-thani-trade-centre-area-635015.html	(from https://www.eazydiner.com/dubai)
17:04:27	228146/228146	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Jan%202020%2012:04:29%20GMT	https://www.eazydiner.com/dubai/city-cafe-grand-excelsior-abu-shagara-barsha-1-622101	C:/Users/Ashfahan/OneDrive/Desktop/www.eazydiner.com/www.eazydiner.com/www.eazydiner.com/dubai/city-cafe-grand-excelsior-abu-shagara-barsha-1-622101.html	(from https://www.eazydiner.com/dubai)
17:04:28	134671/134671	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Jan%202020%2012:04:30%20GMT	https://www.eazydiner.com/dubai/deals	C:/Users/Ashfahan/OneDrive/Desktop/www.eazydiner.com/www.eazydiner.com/www.eazydiner.com/dubai/deals.html	(from https://www.eazydiner.com/dubai)
17:04:29	265822/265822	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Jan%202020%2012:04:31%20GMT	https://www.eazydiner.com/dubai/deals/twenty-percent-discounts	C:/Users/Ashfahan/OneDrive/Desktop/www.eazydiner.com/www.eazydiner.com/www.eazydiner.com/dubai/deals/twenty-percent-discounts.html	(from https://www.eazydiner.com/dubai)
17:04:29	258726/258726	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Jan%202020%2012:04:32%20GMT	https://www.eazydiner.com/dubai/deals/ten-percent-discounts	C:/Users/Ashfahan/OneDrive/Desktop/www.eazydiner.com/www.eazydiner.com/www.eazydiner.com/dubai/deals/ten-percent-discounts.html	(from https://www.eazydiner.com/dubai)
17:04:30	272489/272489	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Jan%202020%2012:04:33%20GMT	https://www.eazydiner.com/dubai/deals/twenty-five-percent-discounts	C:/Users/Ashfahan/OneDrive/Desktop/www.eazydiner.com/www.eazydiner.com/www.eazydiner.com/dubai/deals/twenty-five-percent-discounts.html	(from https://www.eazydiner.com/dubai)
17:04:31	265215/265215	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Jan%202020%2012:04:33%20GMT	https://www.eazydiner.com/dubai/deals/free-beverages	C:/Users/Ashfahan/OneDrive/Desktop/www.eazydiner.com/www.eazydiner.com/www.eazydiner.com/dubai/deals/free-beverages.html	(from https://www.eazydiner.com/dubai)
17:04:32	263102/263102	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Jan%202020%2012:04:34%20GMT	https://www.eazydiner.com/dubai/deals/fifteen-percent-discounts	C:/Users/Ashfahan/OneDrive/Desktop/www.eazydiner.com/www.eazydiner.com/www.eazydiner.com/dubai/deals/fifteen-percent-discounts.html	(from https://www.eazydiner.com/dubai)
17:04:32	212251/212251	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Jan%202020%2012:04:35%20GMT	https://www.eazydiner.com/dubai/restaurants/arabian-courtyard-hotel-and-spa-meena-bazaar	C:/Users/Ashfahan/OneDrive/Desktop/www.eazydiner.com/www.eazydiner.com/www.eazydiner.com/dubai/restaurants/arabian-courtyard-hotel-and-spa-meena-bazaar.html	(from https://www.eazydiner.com/dubai)
17:04:33	215508/215508	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Jan%202020%2012:04:35%20GMT	https://www.eazydiner.com/dubai/restaurants/ramee-royal-hotel-al-karama	C:/Users/Ashfahan/OneDrive/Desktop/www.eazydiner.com/www.eazydiner.com/www.eazydiner.com/dubai/restaurants/ramee-royal-hotel-al-karama.html	(from https://www.eazydiner.com/dubai)
17:04:34	254230/254230	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Jan%202020%2012:04:36%20GMT	https://www.eazydiner.com/dubai/restaurants/difc	C:/Users/Ashfahan/OneDrive/Desktop/www.eazydiner.com/www.eazydiner.com/www.eazydiner.com/dubai/restaurants/difc.html	(from https://www.eazydiner.com/dubai)
17:04:34	133341/133341	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Jan%202020%2012:04:37%20GMT	https://www.eazydiner.com/dubai/restaurants/new	C:/Users/Ashfahan/OneDrive/Desktop/www.eazydiner.com/www.eazydiner.com/www.eazydiner.com/dubai/restaurants/new.html	(from https://www.eazydiner.com/dubai)
